10,20,39,39,14,7,8,8,6
7,15,37,41,20,6,6,5,6
7,17,39,48,31,7,7,6,7
10,19,41,45,29,8,8,8,7
11,22,40,37,17,9,9,10,8
12,24,43,45,33,9,10,11,9
9,20,41,43,23,7,7,7,6
11,21,41,38,15,7,8,8,7
10,22,40,41,27,9,9,9,7
10,21,39,28,5,5,9,9,6
11,21,42,39,20,8,9,9,8
10,21,43,44,22,8,8,8,8
7,16,37,43,22,6,7,6,6
8,19,39,34,-4,6,6,6,6
10,22,40,36,11,8,8,9,8
7,17,39,49,33,7,7,7,7
9,19,41,39,14,7,7,7,7
11,20,39,29,14,8,8,9,7
10,21,42,43,28,8,8,8,8
9,22,37,17,-3,7,7,8,6
9,19,40,36,4,6,7,6,6
10,21,42,40,19,8,8,9,7
9,20,41,42,19,8,8,7,7
12,23,45,46,24,9,11,10,9
14,26,45,50,44,13,13,14,10
14,26,44,49,44,12,12,14,10
10,20,40,33,10,8,8,8,7
11,22,42,40,20,7,11,10,7
11,20,38,27,13,8,8,8,7
14,26,45,50,46,12,13,14,10
10,20,38,28,13,7,8,8,7
10,20,40,37,12,8,8,9,7
12,23,44,47,35,9,10,10,8
9,19,40,33,-1,7,7,7,7
10,21,42,44,30,8,8,8,8
9,19,40,42,24,7,8,8,7
14,26,44,49,44,12,12,14,10
10,20,40,35,6,7,8,8,7
10,22,40,38,14,8,8,9,8
10,20,41,46,32,8,8,8,7
9,22,37,20,-2,7,7,8,6
12,24,43,46,34,9,10,11,9
10,21,41,39,8,8,8,8,7
10,20,39,24,-6,6,7,7,7
9,20,41,39,7,7,7,7,6
9,20,43,46,30,8,8,7,7
10,24,40,32,8,8,8,9,7
10,21,41,39,11,8,8,8,7
14,26,44,50,46,12,13,14,10
9,22,37,18,-3,7,7,8,6
14,26,45,50,44,13,13,14,10
12,23,42,43,25,9,10,11,8
10,22,40,37,18,8,8,9,7
11,22,40,37,18,9,9,10,8
10,20,39,28,12,6,8,8,7
11,23,42,45,36,9,10,10,8
8,17,37,18,-12,6,6,5,4
11,23,42,43,30,9,10,10,8
11,24,40,35,14,9,9,9,7
10,20,40,38,14,8,8,9,7
10,21,43,46,29,8,8,8,7
11,22,43,44,28,8,9,9,8
7,16,37,43,22,6,7,6,6
8,19,42,45,30,7,7,7,7
11,22,41,36,12,8,9,9,7
10,20,40,41,17,7,8,8,7
10,24,39,30,1,8,8,9,7
12,24,43,46,34,10,10,11,9
11,22,41,39,21,9,9,9,8
10,20,40,40,20,8,8,9,7
9,19,40,36,7,6,7,6,6
7,18,39,32,-6,6,6,5,6
10,21,41,41,24,6,9,9,6
11,22,41,37,17,7,11,10,7
10,20,42,43,24,7,7,7,6
9,19,40,33,4,7,7,6,6
9,19,40,37,8,6,7,6,6
10,20,42,44,23,8,8,8,8
10,19,39,36,9,6,8,7,6
11,21,41,36,19,7,8,9,8
10,21,42,40,10,8,8,8,7
11,22,40,36,14,9,9,10,8
11,22,41,39,18,7,11,10,7
14,26,45,50,46,12,13,14,10
10,22,40,39,21,8,9,9,7
12,24,42,45,30,9,10,11,9
10,20,41,41,25,6,8,7,7
10,23,38,25,-2,8,8,8,7
7,16,39,48,32,7,7,6,6
10,20,40,38,18,5,9,8,6
10,20,39,28,4,5,9,8,6
11,21,40,32,17,8,8,9,7
7,17,36,17,-12,6,5,5,4
11,22,41,41,26,9,9,9,8
11,22,39,33,8,8,9,9,7
7,16,38,46,28,6,7,6,7
11,22,44,46,24,9,10,9,8
10,19,38,34,7,6,8,7,6
11,22,42,43,26,8,9,9,8
9,20,42,41,17,8,8,7,7
10,23,38,26,-2,8,8,8,7
7,17,36,18,-11,6,6,5,4
10,21,38,28,1,7,8,8,7
10,21,42,47,36,7,8,8,7
11,22,40,37,19,9,9,9,8
11,22,40,37,18,9,9,10,8
12,24,43,47,36,10,10,11,10
11,23,42,46,34,9,9,10,9
11,20,41,42,23,9,9,10,7
8,19,40,34,-1,7,7,7,6
10,21,41,42,27,7,8,8,7
10,19,41,43,26,8,8,8,7
9,20,40,37,21,7,8,7,7
11,22,41,38,19,7,11,10,7
11,23,42,47,37,9,9,11,8
10,20,42,49,39,9,9,9,8
11,23,42,43,29,9,10,11,9
10,21,41,39,17,7,8,8,7
11,22,41,41,26,9,9,9,8
8,17,37,18,-11,6,6,5,4
11,22,41,39,19,7,11,10,7
11,24,40,33,11,9,9,9,8
11,22,42,41,25,9,9,9,8
11,22,41,39,13,9,9,9,8
11,22,44,45,22,9,10,9,9
11,22,41,40,20,7,11,10,7
10,21,39,30,8,8,8,8,7
11,22,41,39,19,7,11,10,7
12,22,43,42,18,10,10,10,8
10,20,40,30,0,6,8,7,7
11,22,41,39,20,9,9,9,8
11,22,41,38,16,7,11,10,7
11,21,41,35,16,7,8,9,8
10,21,43,52,43,9,9,9,8
12,23,44,47,35,9,10,10,8
14,26,45,50,46,12,13,14,10
9,20,42,45,28,7,7,7,7
9,20,41,37,7,7,7,7,7
11,21,42,44,28,9,9,10,7
11,21,39,30,16,8,8,9,7
12,22,43,45,31,9,9,10,8
12,22,43,43,16,9,10,9,8
10,23,39,33,12,8,8,8,7
10,20,41,39,7,7,8,7,7
9,20,41,41,13,7,7,7,7
9,20,41,40,18,7,7,7,6
11,22,41,38,18,7,11,10,7
10,20,39,27,3,5,9,9,6
9,22,37,22,0,7,7,7,6
15,26,45,50,44,13,13,14,10
10,19,39,38,13,7,8,8,6
11,22,42,43,26,8,9,9,8
11,21,43,51,41,9,9,10,8
10,20,41,33,4,7,8,8,7
8,18,37,20,-11,6,6,5,5
9,19,40,37,4,6,7,6,6
12,23,42,44,31,10,10,11,9
14,26,45,50,46,12,13,14,10
8,18,36,19,-11,6,6,5,4
10,20,40,39,19,8,8,9,7
10,20,39,27,3,5,9,9,6
14,26,44,49,44,12,12,13,10
10,21,41,40,11,8,8,8,7
11,21,40,34,17,7,8,8,7
10,23,38,18,-3,8,8,8,6
11,22,40,36,16,9,9,10,8
10,21,41,37,17,8,8,9,7
11,21,42,46,31,9,10,10,8
12,24,43,45,32,9,10,11,9
11,21,42,42,27,8,8,9,8
10,21,43,46,29,8,9,8,8
11,21,43,51,41,9,9,10,9
10,20,40,41,17,7,8,8,7
8,19,40,38,8,7,7,6,6
14,26,44,49,44,12,12,14,10
11,23,42,41,21,9,9,10,9
12,24,43,47,37,9,10,11,9
10,20,40,39,22,6,9,9,6
9,20,42,45,27,8,8,8,7
9,20,41,41,13,7,7,7,7
15,27,45,50,44,13,13,14,10
11,21,43,50,39,9,9,10,8
11,21,42,45,29,9,9,10,8
10,20,42,49,39,8,9,9,8
10,24,40,33,10,9,8,9,7
10,20,39,38,14,7,8,8,6
10,20,42,47,35,8,9,9,8
9,20,41,38,6,7,7,7,6
10,22,40,39,21,8,9,9,7
11,21,41,37,16,8,9,9,7
14,26,44,49,45,12,12,14,10
11,21,42,41,22,8,8,9,8
10,22,41,45,37,9,9,10,7
9,20,41,40,12,7,7,7,7
10,19,39,34,6,8,8,8,6
10,20,39,27,3,5,9,9,6
9,20,40,40,21,6,9,8,6
11,22,40,39,22,9,9,9,8
14,26,44,49,44,12,12,14,10
12,24,42,46,35,10,10,11,9
11,20,41,41,21,8,8,9,7
11,22,41,38,17,7,10,10,7
11,22,41,40,25,9,9,10,8
8,19,40,35,-2,6,6,6,6
11,21,41,39,19,7,10,9,7
14,26,45,50,44,13,13,14,10
10,21,40,40,21,6,9,8,6
10,23,39,33,11,8,8,8,7
11,22,41,38,19,9,9,9,8
10,19,39,24,-5,6,7,7,7
10,21,42,42,24,8,8,9,8
10,20,40,34,15,6,8,8,7
10,24,39,26,-2,8,8,9,7
11,23,42,45,36,9,9,10,8
10,21,39,30,8,8,8,8,7
10,21,38,25,-4,7,8,8,6
12,23,42,45,33,10,10,11,9
9,20,41,37,2,7,7,7,6
10,21,42,44,26,7,8,8,6
8,19,40,33,3,7,7,6,6
11,22,39,33,8,8,9,9,7
15,26,45,50,45,13,13,14,10
11,21,39,28,12,8,8,9,7
11,21,42,47,33,9,10,10,8
11,21,41,45,27,7,9,9,7
11,21,42,43,28,8,8,9,8
9,19,41,38,7,7,7,7,7
11,21,43,51,40,9,9,10,8
13,23,45,47,26,11,11,11,10
10,21,40,33,8,7,8,8,7
10,20,39,24,-9,6,8,7,7
8,19,39,31,0,7,7,6,6
10,20,42,44,26,7,7,8,6
11,22,41,42,25,9,9,9,9
11,21,42,40,19,7,8,9,8
11,21,39,30,15,8,8,9,7
12,23,44,44,20,10,11,10,9
9,19,40,42,23,7,8,8,7
11,23,42,43,28,9,9,10,9
9,20,41,41,19,7,7,7,7
11,23,40,37,17,9,9,10,8
10,21,40,35,20,7,8,8,7
8,18,37,19,-11,7,6,5,5
10,21,43,46,29,8,8,8,8
7,16,38,46,28,6,7,6,7
10,21,41,39,7,8,8,8,7
14,26,44,49,44,12,12,14,10
8,19,39,34,-5,6,6,6,6
11,23,42,44,31,9,10,10,8
12,23,44,46,24,10,10,10,9
8,18,37,20,-11,7,6,5,5
10,20,41,39,22,8,8,8,7
14,26,44,50,45,13,12,14,10
10,20,41,38,5,7,7,8,7
11,23,42,45,30,9,9,10,9
15,27,45,50,44,13,13,14,10
10,21,42,41,26,8,8,9,7
10,20,41,39,7,7,7,7,7
9,19,40,34,-1,6,7,6,6
11,22,40,36,15,9,9,10,8
7,16,37,43,21,6,7,6,7
14,26,44,50,45,13,12,14,10
9,19,40,40,25,6,7,7,7
9,19,40,37,3,6,7,6,6
12,23,42,45,33,10,10,11,9
11,21,40,32,12,7,8,8,7
9,19,39,39,18,7,7,7,6
8,18,38,24,-9,7,6,6,5
10,20,42,47,35,8,9,9,8
11,23,42,46,37,9,9,10,8
11,24,40,35,14,9,9,9,8
9,19,40,36,3,6,7,6,6
10,21,42,42,27,7,8,8,8
14,26,44,49,44,12,12,14,10
11,22,41,39,19,7,11,10,7
9,19,39,31,-12,6,6,6,6
9,20,40,34,-8,7,7,7,7
11,22,42,37,4,9,10,10,8
10,21,40,34,9,8,8,8,7
11,23,42,41,22,9,9,10,9
9,20,39,29,0,6,7,7,6
10,21,41,36,10,8,8,8,7
8,17,37,17,-13,5,6,5,5
10,20,39,26,3,5,9,9,6
12,22,43,48,36,9,10,10,8
9,20,41,42,23,7,7,7,6
10,22,40,36,10,8,9,9,8
11,22,42,38,18,8,9,9,8
9,19,40,33,-1,7,7,7,7
9,20,42,45,30,8,7,7,7
10,19,39,37,11,6,8,8,6
12,23,43,46,33,9,9,10,8
10,21,42,44,27,7,8,8,6
11,22,41,40,23,9,9,9,8
9,19,40,44,28,7,8,8,7
10,24,39,27,0,8,8,9,7
11,22,40,35,12,9,9,10,8
11,23,42,45,36,9,9,10,8
11,21,41,35,10,7,8,9,7
9,19,39,30,-12,6,6,6,6
11,22,44,52,43,8,9,9,9
10,21,40,39,21,6,9,9,6
10,21,43,49,37,8,9,9,8
11,21,43,47,33,9,10,10,8
11,21,42,47,34,9,9,10,8
10,20,39,29,15,7,8,8,7
9,20,41,43,23,7,7,7,6
12,24,43,46,35,10,10,11,9
10,21,43,46,29,8,9,8,8
10,20,39,30,7,5,9,8,6
10,21,41,40,11,8,8,8,7
7,16,37,43,22,6,7,6,6
11,21,40,33,10,8,8,9,7
10,20,39,28,11,6,8,8,7
11,21,42,42,26,8,9,9,8
11,22,40,37,17,9,9,10,8
9,20,40,36,-3,7,7,7,6
10,22,40,39,21,8,8,9,7
10,21,41,41,26,8,8,8,8
11,21,42,39,20,8,9,9,8
7,17,39,48,31,7,7,6,7
10,22,40,35,8,8,9,9,8
11,21,41,37,19,8,9,9,8
11,22,41,39,18,7,11,10,7
10,21,42,44,26,7,8,8,6
9,19,38,20,-3,6,7,7,7
7,17,37,18,-11,6,6,5,4
9,19,40,33,-4,6,7,6,6
10,22,40,38,20,8,9,9,7
9,20,41,38,9,7,7,7,7
12,23,45,51,39,11,11,10,9
10,20,41,37,0,7,8,8,7
9,19,40,32,-2,7,7,7,6
10,20,41,36,-1,7,8,8,7
11,21,41,35,19,8,9,9,7
12,23,42,43,26,9,10,10,8
11,22,41,41,20,8,9,10,8
11,22,41,39,19,7,10,10,7
10,21,40,38,18,6,9,8,6
12,22,43,49,37,9,10,10,8
12,24,43,45,32,9,10,11,9
11,21,43,49,39,9,9,9,8
11,21,42,44,27,9,9,10,7
10,20,41,39,19,6,8,8,7
10,21,41,35,8,8,8,8,7
10,20,40,38,14,8,8,9,7
11,22,43,43,15,9,10,9,8
10,21,43,49,37,8,9,9,8
11,22,41,38,18,7,11,10,7
11,22,41,42,26,9,9,10,8
11,22,41,39,22,9,9,9,8
10,23,39,27,-2,8,8,9,7
10,22,40,41,27,9,9,9,7
10,20,42,48,37,8,9,9,8
9,20,40,34,-9,7,7,7,6
10,21,42,40,18,8,8,8,7
10,21,42,41,21,7,8,8,8
11,22,41,40,24,9,9,10,8
10,24,39,30,5,8,8,9,7
10,20,42,44,27,7,8,8,6
8,18,37,21,-11,7,6,6,5
10,21,39,36,10,8,8,9,7
9,20,39,35,15,5,9,8,6
11,22,43,43,16,9,10,9,8
11,21,41,40,24,8,9,9,8
10,20,42,50,40,8,9,9,8
9,19,40,36,2,6,7,6,6
10,21,42,43,24,8,8,9,8
11,21,42,43,24,8,9,9,8
14,26,44,49,45,12,12,14,10
9,20,39,35,15,5,9,8,6
10,20,39,30,7,5,9,8,6
11,22,41,41,26,9,9,9,8
11,21,41,38,18,7,8,8,7
10,20,41,46,31,8,8,8,7
11,22,44,46,25,9,10,9,9
11,21,41,37,15,8,9,9,8
10,20,39,26,-3,6,7,7,7
11,20,40,31,14,7,8,8,7
10,21,43,46,28,8,8,8,7
10,20,39,26,2,5,9,9,6
10,20,41,43,23,7,7,7,6
11,21,41,37,20,7,8,9,8
8,19,40,37,4,6,6,6,6
10,20,38,25,9,7,8,8,7
10,23,39,33,12,8,8,8,7
10,20,40,34,-9,7,7,7,7
7,17,39,48,31,7,7,6,7
11,22,39,34,10,9,9,9,7
11,20,41,40,19,8,9,9,7
10,22,40,38,21,8,9,9,7
10,21,41,38,13,7,8,8,8
10,22,40,41,27,9,9,9,7
11,23,41,42,21,9,9,10,8
10,19,38,20,-9,6,7,7,7
13,25,44,51,43,11,11,12,10
10,20,40,34,6,8,8,8,7
10,21,41,40,12,8,8,8,7
9,20,41,38,4,7,7,7,6
8,18,37,20,-11,7,6,5,5
9,19,40,36,3,6,7,6,6
9,19,40,34,0,6,7,6,6
11,22,40,36,16,9,9,10,8
10,23,37,17,-3,7,8,8,6
9,20,40,37,19,6,9,8,6
10,23,37,16,-3,7,8,8,6
11,22,41,41,25,9,9,9,8
9,20,41,40,17,7,7,7,6
7,16,38,46,28,6,7,6,6
7,17,37,18,-11,6,6,5,4
11,22,41,40,20,7,11,10,7
11,21,41,37,16,7,8,9,7
9,19,40,37,9,6,7,7,6
10,21,41,40,22,7,10,9,6
10,20,42,43,24,7,8,8,6
10,20,39,26,2,5,9,9,6
10,20,41,43,23,7,7,7,6
14,26,44,50,45,12,13,14,10
12,23,43,45,30,9,9,10,8
10,21,42,44,30,7,8,8,8
10,20,40,36,12,8,8,9,7
10,19,39,36,9,6,8,8,6
7,17,39,50,35,7,7,6,7
9,20,40,34,-9,7,7,7,7
14,26,44,49,44,12,12,13,10
9,20,39,37,18,5,9,8,6
10,20,38,26,9,7,8,8,7
7,16,38,46,28,6,7,6,6
11,22,41,41,26,9,9,9,8
10,22,39,33,8,8,9,9,7
9,20,42,44,25,8,8,7,7
11,23,41,40,18,9,9,10,8
10,21,41,40,22,6,10,9,6
11,23,42,45,31,9,9,10,9
9,20,40,36,0,7,7,7,6
10,22,40,39,23,8,9,9,7
9,20,39,36,15,5,8,8,5
11,23,40,38,19,9,9,10,8
11,22,41,42,28,9,9,10,8
10,20,40,43,23,7,8,8,6
9,23,38,22,-2,7,8,8,6
11,22,41,41,25,9,8,9,8
12,24,42,45,30,10,10,11,9
10,21,41,36,14,8,8,9,7
10,20,39,27,4,5,9,9,6
11,22,40,35,14,9,9,10,8
10,20,39,27,-2,6,8,7,7
7,18,38,30,-11,6,6,5,5
9,20,41,38,3,7,7,7,6
10,21,43,52,43,9,9,9,8
14,26,45,50,44,13,13,14,10
10,20,43,46,28,8,8,8,7
10,20,39,23,-8,6,7,7,7
10,21,39,29,8,7,8,8,7
9,19,39,31,-12,6,7,7,6
12,24,43,46,33,9,10,11,9
11,21,43,49,38,9,9,10,8
12,23,44,48,36,9,10,10,8
10,22,39,35,8,8,8,9,7
10,22,40,38,14,8,8,9,8
8,18,37,22,-6,6,6,5,5
10,21,38,28,7,8,8,8,6
10,23,39,30,6,8,8,9,7
11,22,41,38,18,7,11,10,7
10,20,40,37,12,8,8,9,7
12,23,42,45,34,10,10,11,9
12,23,42,43,26,9,10,11,9
11,22,40,37,17,9,9,10,8
11,22,41,41,20,9,9,10,8
10,21,43,52,43,9,9,9,8
11,22,43,49,39,9,10,10,8
11,22,41,41,28,9,9,10,8
10,20,39,27,4,5,9,9,6
9,20,42,45,29,8,7,7,7
10,22,41,45,36,9,9,9,7
9,20,42,43,23,8,8,7,7
10,20,41,42,26,7,8,8,8
12,23,44,46,28,10,10,11,9
10,20,42,45,31,6,8,7,7
10,21,43,48,38,7,9,9,8
14,26,45,50,44,13,13,14,10
10,20,39,27,4,5,9,9,6
10,20,39,29,7,5,9,8,6
10,20,42,48,36,8,8,9,7
9,19,40,32,-11,6,6,6,6
11,23,42,45,31,9,9,10,9
11,21,41,37,20,7,8,9,8
10,20,39,28,10,7,8,8,7
10,22,40,38,21,8,8,9,7
11,23,41,44,35,9,9,10,8
10,20,40,29,2,6,8,7,7
11,21,42,45,30,9,9,10,8
10,20,39,27,3,5,9,9,6
10,20,41,37,2,7,8,8,7
8,19,40,36,1,6,6,6,6
11,22,42,38,5,10,10,10,8
11,23,41,45,37,9,9,10,8
11,21,42,42,24,7,8,9,8
9,19,40,43,25,7,8,8,7
11,22,41,39,16,8,8,9,8
9,18,39,38,16,7,7,7,6
11,23,42,42,21,9,9,10,9
11,22,41,43,26,9,9,9,9
10,21,40,33,7,7,8,8,7
10,22,40,37,9,8,8,9,7
9,20,42,41,16,8,8,8,7
10,20,42,43,24,7,7,7,6
10,20,42,48,36,8,9,9,8
11,23,42,45,31,9,9,10,9
11,23,42,46,37,9,9,10,8
10,20,39,23,-8,6,7,7,7
9,20,40,40,21,6,9,8,6
11,22,44,50,40,8,9,9,8
11,22,39,33,8,8,9,9,7
10,20,39,28,5,5,9,9,6
10,21,41,40,24,8,8,9,8
10,22,40,35,13,8,8,9,7
10,21,41,38,13,7,8,8,7
8,17,39,50,34,7,7,7,7
11,23,42,43,29,9,10,10,8
9,19,40,35,0,6,7,6,6
11,22,42,41,22,8,9,9,8
11,22,41,38,18,7,11,10,7
10,20,41,37,0,7,8,8,7
10,20,42,43,24,7,7,7,6
11,24,40,34,10,9,9,9,7
10,21,42,44,23,8,8,8,8
8,17,39,50,33,7,7,7,7
7,16,37,43,22,6,7,6,6
10,21,41,41,25,6,9,9,6
10,21,40,34,10,7,8,8,7
7,16,37,43,22,6,7,6,6
10,20,39,27,5,5,9,9,6
10,20,41,37,1,7,8,8,7
10,22,40,38,18,8,8,9,8
9,19,40,37,6,6,7,6,6
10,22,39,33,8,8,9,9,7
11,22,41,38,18,7,11,10,7
9,20,41,41,19,7,7,7,7
11,23,42,44,29,9,10,10,8
15,26,45,50,45,13,13,14,10
9,20,41,41,14,7,7,7,7
10,20,41,36,-3,7,7,7,7
11,21,41,39,21,8,9,9,8
10,22,40,38,21,9,9,9,7
11,21,42,44,30,8,9,9,8
9,20,40,36,19,6,9,8,6
10,19,39,37,11,6,8,7,6
11,20,41,44,27,9,9,9,7
11,22,44,47,29,9,9,9,9
12,22,43,41,12,10,10,10,8
11,21,41,33,9,8,9,9,7
12,24,43,46,33,10,10,11,9
10,21,39,26,2,5,9,9,6
11,23,42,44,33,9,10,10,8
11,22,40,36,14,9,9,10,8
9,19,39,30,-12,6,6,6,6
9,20,42,45,29,8,8,7,7
9,20,41,38,5,7,7,7,6
12,23,42,46,34,9,10,10,9
10,21,42,47,35,7,8,8,8
10,19,40,41,23,7,8,8,7
11,22,41,38,18,7,11,10,7
10,20,39,31,9,5,9,8,6
9,19,40,36,9,6,7,6,6
9,20,39,33,12,5,8,8,5
10,20,40,30,-3,6,8,8,7
10,21,41,39,10,7,8,8,7
9,19,40,36,2,6,7,6,6
10,20,40,42,19,7,8,8,7
10,20,39,27,3,5,9,9,6
11,22,41,38,18,7,11,10,7
11,22,40,38,18,9,9,10,8
11,23,42,43,29,9,10,10,8
11,22,43,44,19,9,10,9,8
11,24,40,32,8,9,8,9,7
10,20,42,49,39,9,9,9,8
10,20,39,27,4,5,9,8,6
14,26,45,50,44,13,13,14,10
10,20,42,48,37,8,9,9,8
9,19,40,37,5,7,7,6,6
15,26,45,50,46,13,13,14,10
10,20,39,28,5,5,9,9,6
9,19,40,35,1,6,7,6,6
9,20,41,37,9,8,8,7,7
11,22,41,39,12,9,9,9,8
11,22,40,37,17,9,9,9,7
9,20,42,45,30,7,8,7,6
11,20,41,40,19,8,9,9,7
7,17,36,14,-13,5,5,5,4
9,20,41,37,8,7,7,7,7
10,21,38,26,-9,7,8,8,7
11,23,42,43,29,9,10,10,8
10,20,43,45,28,8,8,8,8
9,20,41,42,23,7,7,7,6
14,26,44,49,44,12,12,14,10
11,21,41,39,19,7,10,9,7
10,21,43,46,28,8,8,8,8
7,17,36,17,-12,6,5,5,4
11,22,39,34,10,9,9,9,7
11,22,42,39,21,7,9,9,8
7,16,38,48,30,7,7,6,6
11,22,43,44,30,8,9,9,8
9,20,40,38,19,5,9,8,6
10,20,39,29,9,7,8,8,7
9,20,41,37,5,7,8,7,7
8,18,37,19,-11,6,6,5,5
9,19,39,37,21,5,7,6,6
11,21,42,43,28,8,9,9,7
9,20,41,42,16,7,7,7,7
11,22,40,39,21,9,9,9,8
9,20,42,44,27,7,7,8,6
11,22,40,36,14,9,9,10,8
10,20,40,32,4,6,8,8,7
11,21,41,45,27,7,9,9,7
14,26,45,50,44,13,13,14,10
10,20,41,36,0,7,8,8,7
10,20,41,38,6,7,8,8,7
12,24,43,46,34,10,10,11,9
12,23,42,45,32,9,10,11,9
11,21,42,46,30,9,10,10,8
11,22,41,39,19,7,11,10,7
11,21,41,37,18,8,9,9,8
8,19,40,39,9,7,7,6,6
11,21,40,31,13,7,8,8,7
9,19,40,35,3,6,7,6,6
11,21,40,34,17,8,9,9,7
10,20,42,48,36,8,9,9,8
10,20,39,27,3,5,9,9,6
11,23,43,49,43,9,10,10,8
9,22,37,18,-3,7,7,8,6
14,26,44,49,44,12,12,14,10
10,21,41,41,27,7,8,8,7
10,21,41,39,17,8,8,9,7
15,26,45,50,44,13,13,14,10
10,21,40,33,15,7,8,8,7
10,22,40,40,24,9,9,9,7
7,16,38,46,27,7,7,6,7
10,19,41,44,28,8,8,8,7
9,22,36,9,-3,7,7,8,6
9,19,40,35,1,6,7,6,6
11,23,40,37,17,9,9,10,8
9,20,42,41,15,7,8,7,7
11,24,40,33,11,9,9,9,7
11,21,42,48,35,9,9,10,8
9,20,41,41,16,8,8,7,7
10,20,39,30,8,5,9,8,6
9,20,40,34,-9,7,7,7,6
11,23,40,36,16,9,9,10,8
10,21,41,36,14,8,8,9,7
11,22,39,30,-8,8,8,9,7
9,19,40,42,24,7,8,8,7
10,20,40,35,13,7,8,8,7
11,21,42,41,26,8,9,9,8
11,23,41,38,17,8,9,10,8
10,21,43,45,28,8,8,8,7
11,23,42,42,22,9,9,10,9
10,20,39,26,0,6,8,7,7
10,21,43,51,41,9,9,9,8
9,19,41,37,10,7,7,7,6
11,22,39,33,9,8,9,9,7
10,21,40,39,20,6,9,8,6
10,20,41,43,23,7,7,7,6
15,26,45,50,44,13,13,14,10
11,22,40,39,21,8,9,9,7
8,17,37,17,-13,5,6,5,5
9,20,41,42,22,7,7,7,6
10,21,41,39,9,8,8,8,7
10,20,40,41,17,7,8,8,7
11,22,40,37,17,9,9,10,8
8,19,40,35,3,7,7,7,6
10,20,41,35,-4,7,7,8,7
10,20,40,40,19,8,8,9,7
10,20,42,43,24,7,7,7,6
12,23,44,47,25,10,10,10,9
9,20,42,45,27,8,8,7,7
11,23,43,49,43,9,10,10,8
9,20,41,41,15,7,7,7,7
11,22,39,34,11,9,9,9,7
10,22,40,34,13,8,8,9,7
9,19,40,44,27,7,8,8,7
10,19,41,45,30,8,8,8,7
7,16,38,48,31,7,7,6,6
9,20,41,41,13,7,7,7,7
11,22,41,38,18,7,11,10,7
11,20,40,39,18,8,9,9,7
9,22,36,10,-3,7,7,7,6
10,22,40,38,20,8,9,9,7
11,22,40,38,20,8,9,9,7
9,19,41,44,29,7,8,8,7
9,19,38,32,4,6,7,7,5
10,21,41,40,25,8,8,8,7
11,22,43,44,20,9,10,9,8
11,22,43,42,25,9,9,10,8
11,24,40,34,11,9,9,9,8
9,20,42,46,30,8,8,7,7
9,20,41,41,22,7,8,7,7
11,21,41,39,21,8,9,9,8
11,21,42,44,25,9,9,10,7
11,23,42,46,34,9,9,10,9
12,24,43,46,35,10,10,11,9
11,22,44,44,20,9,10,9,8
11,23,42,42,23,9,10,10,8
11,22,44,45,22,9,10,9,8
10,22,39,36,15,8,8,8,7
10,20,42,43,24,7,8,8,6
11,22,41,38,18,7,10,10,7
10,20,39,39,13,7,8,8,6
11,22,41,40,24,9,9,10,8
11,22,43,43,18,9,10,9,8
11,23,42,46,36,9,10,10,8
11,21,41,39,20,8,9,9,8
12,24,43,46,34,10,10,11,9
11,22,42,40,20,8,9,9,8
12,24,42,46,35,10,10,11,9
11,21,40,33,15,7,8,8,7
9,20,43,47,32,8,8,8,7
11,22,40,36,14,9,9,10,8
11,22,42,42,25,9,9,10,8
11,22,40,34,-2,8,9,9,8
10,21,43,46,29,8,9,8,8
11,22,42,42,25,8,9,9,8
11,22,44,44,22,10,10,10,8
10,22,40,38,18,8,9,9,7
11,22,41,37,17,7,10,10,7
10,20,42,43,25,7,8,8,6
9,20,42,45,28,7,8,7,7
10,21,40,35,12,7,8,8,7
11,22,39,30,-8,8,8,9,7
10,21,39,31,11,8,8,8,7
10,22,41,45,36,9,9,9,7
10,21,39,29,6,5,9,9,6
11,22,41,42,30,9,9,10,8
11,21,43,51,41,9,9,10,8
11,21,43,50,39,9,9,9,8
9,20,42,42,19,8,8,7,7
11,22,41,38,17,7,11,10,7
11,20,41,43,26,9,9,9,7
14,26,44,50,45,12,12,14,10
10,21,39,26,3,5,9,9,6
10,20,41,35,-5,7,7,8,7
7,16,38,45,25,6,7,6,6
10,21,42,44,27,7,8,8,6
7,16,38,46,28,6,7,6,7
14,26,45,50,46,13,12,14,10
10,19,41,45,30,8,8,8,7
11,22,41,38,18,7,11,10,7
9,20,43,46,28,8,8,8,7
11,22,40,38,19,8,9,9,7
14,26,45,50,46,12,13,14,10
10,20,39,38,14,7,8,8,6
10,20,39,36,17,5,9,8,6
11,21,42,38,5,9,9,9,8
12,23,42,44,28,9,10,10,8
11,22,44,45,23,9,10,9,8
10,21,40,38,17,6,9,9,6
7,16,38,45,25,6,7,6,7
12,24,43,45,33,9,10,11,9
10,21,42,41,24,8,8,9,8
11,22,41,39,19,7,10,10,7
10,21,38,26,-5,8,8,8,7
9,20,41,42,16,7,7,7,7
9,19,40,35,-1,7,6,6,6
10,19,38,25,1,7,7,7,6
14,26,44,49,44,12,12,13,10
10,20,39,28,5,5,9,9,6
11,22,41,38,17,7,10,10,7
13,24,46,51,39,11,11,11,9
11,22,41,41,25,9,9,9,8
12,24,42,45,32,9,10,11,9
10,20,41,37,3,7,8,8,7
9,20,40,34,-9,7,7,7,7
11,24,40,35,16,9,8,9,7
